Month,Rate,Zone
11.0,8.08120942574257,5.0
11.0,8.52269169230769,10.0
11.0,9.062017764044938,16.0
11.0,8.73204946938776,18.0
11.0,8.346047891008169,21.0
11.0,8.524768731774419,23.0
11.0,11.6743476231494,27.0
11.0,10.0598038723404,30.0
11.0,9.203216215343199,32.0
11.0,9.53148477401894,34.0
11.0,8.0681845021398,38.0
11.0,9.04465945087483,41.0
11.0,11.1601158064516,43.0
11.0,9.64634429071332,45.0
11.0,8.903200193548392,48.0
11.0,13.2296465752688,49.0
11.0,10.174636043068599,50.0
11.0,7.38270984659091,51.0
12.0,5.983456607242339,5.0
12.0,6.40547264623955,10.0
12.0,7.2052069534883705,16.0
12.0,7.18531284,18.0
12.0,6.25498577777778,21.0
12.0,6.67487507520891,23.0
12.0,8.94957678186969,27.0
12.0,7.79635147852761,30.0
12.0,6.7850799054242,32.0
12.0,7.59305053888889,34.0
12.0,6.2985403783032,38.0
12.0,6.98762348876404,41.0
12.0,8.60173263977747,43.0
12.0,7.408995299026429,45.0
12.0,6.628468038888889,48.0
12.0,10.3618609290682,49.0
12.0,8.09034640555556,50.0
12.0,5.78243726404494,51.0
1.0,6.71458801097394,5.0
1.0,6.78816820457604,10.0
1.0,7.48576188888889,16.0
1.0,7.732206384615379,18.0
1.0,6.85784774863388,21.0
1.0,7.037482236092269,23.0
1.0,9.54318523928077,27.0
1.0,8.296929936022249,30.0
1.0,7.209130569892469,32.0
1.0,7.88260967741935,34.0
1.0,6.646284580645161,38.0
1.0,8.11157964673913,41.0
1.0,9.49194185195155,43.0
1.0,8.63837216666667,45.0
1.0,7.70628814516129,48.0
1.0,12.2104389731183,49.0
1.0,8.92476004918033,50.0
1.0,6.1691736742934005,51.0
2.0,5.125862855555559,5.0
2.0,4.91157885793872,10.0
2.0,5.73381701960784,16.0
2.0,6.26878432294618,18.0
2.0,4.68723798573467,21.0
2.0,5.03797867222222,23.0
2.0,7.1856442745098,27.0
2.0,6.24406405,30.0
2.0,5.265905944444441,32.0
2.0,5.882078054054049,34.0
2.0,4.70070499298738,38.0
2.0,5.494638165963429,41.0
2.0,6.290443044692741,43.0
2.0,6.22262888333333,45.0
2.0,5.16811733891213,48.0
2.0,8.15311457579972,49.0
2.0,7.2229366611111105,50.0
2.0,4.354911361111109,51.0
3.0,5.683009649655171,5.0
3.0,5.64505486021505,10.0
3.0,6.4744854347826095,16.0
3.0,6.95966173574409,18.0
3.0,5.33969330820996,21.0
3.0,5.70519821052632,23.0
3.0,8.372852682795699,27.0
3.0,7.097053414364639,30.0
3.0,5.895362290322581,32.0
3.0,6.3849138387096795,34.0
3.0,5.45213836021505,38.0
3.0,6.25502082403434,41.0
3.0,6.80478550740242,43.0
3.0,6.6552735215053795,45.0
3.0,5.8768805128205095,48.0
3.0,8.964048408602151,49.0
3.0,7.911464914992269,50.0
3.0,4.8428934491180495,51.0
4.0,5.73079552688172,5.0
4.0,6.36788892059219,10.0
4.0,7.4315359525423705,16.0
4.0,6.915348074576269,18.0
4.0,5.7771231451612906,21.0
4.0,6.42292347169811,23.0
4.0,9.290294865753419,27.0
4.0,8.378088,30.0
4.0,7.097114537634409,32.0
4.0,7.6022620754717005,34.0
4.0,6.207994037735849,38.0
4.0,7.55580958490566,41.0
4.0,8.70959223655914,43.0
4.0,8.05962266666667,45.0
4.0,7.33292391847826,48.0
4.0,11.496855360215099,49.0
4.0,9.03704318707941,50.0
4.0,5.66095837096774,51.0
5.0,5.45942035704324,5.0
5.0,5.588994549019611,10.0
5.0,6.75505175757576,16.0
5.0,6.451379653483991,18.0
5.0,5.550993661111111,21.0
5.0,6.12896704311544,23.0
5.0,8.78398347126437,27.0
5.0,7.4576442622036305,30.0
5.0,6.42269043888889,32.0
5.0,7.20950274220963,34.0
5.0,5.6058633091922,38.0
5.0,6.9314183944444405,41.0
5.0,7.958455854951191,43.0
5.0,7.3672667833333305,45.0
5.0,6.74572744367177,48.0
5.0,10.9097853277778,49.0
5.0,8.37635035883171,50.0
5.0,5.2080309944444405,51.0
6.0,6.385581118881121,5.0
6.0,6.1608144972973005,10.0
6.0,7.6423514222222195,16.0
6.0,7.3976628385345995,18.0
6.0,6.685002449528941,21.0
6.0,7.17583425641026,23.0
6.0,11.008818159779599,27.0
6.0,8.55472841847826,30.0
6.0,7.23960493135935,32.0
6.0,8.28296327419355,34.0
6.0,6.43332328301887,38.0
6.0,8.596884747311831,41.0
6.0,9.872692698499321,43.0
6.0,8.41641447311828,45.0
6.0,8.138324059219379,48.0
6.0,13.4737308924731,49.0
6.0,10.853175908479098,50.0
6.0,5.773436307692309,51.0
7.0,6.58823060958904,5.0
7.0,6.86331347632312,10.0
7.0,6.70206211111111,16.0
7.0,7.65670321726619,18.0
7.0,7.17863731666667,21.0
7.0,7.67080426740947,23.0
7.0,12.601944,27.0
7.0,9.19976794922426,30.0
7.0,7.21864962777778,32.0
7.0,8.84343526111111,34.0
7.0,6.66135262196862,38.0
7.0,8.63916156373938,41.0
7.0,10.121453162726,43.0
7.0,8.769192362116991,45.0
7.0,8.36776436717663,48.0
7.0,14.213659016666698,49.0
7.0,11.281328216666699,50.0
7.0,6.40762213370474,51.0
8.0,8.01134850980392,5.0
8.0,8.00315930081301,10.0
8.0,8.68454313628319,16.0
8.0,8.51659598914518,18.0
8.0,8.33691656833559,21.0
8.0,8.12807690860215,23.0
8.0,13.0988565513514,27.0
8.0,9.996917238744881,30.0
8.0,8.386891213997309,32.0
8.0,9.375465317204302,34.0
8.0,7.93683644021739,38.0
8.0,9.84256507027027,41.0
8.0,11.516483246298803,43.0
8.0,10.0573450123119,45.0
8.0,9.268289483870971,48.0
8.0,15.869524199192501,49.0
8.0,12.232565596774199,50.0
8.0,7.20983226379542,51.0
9.0,8.90181727956989,5.0
9.0,9.509943930013462,10.0
9.0,10.5981164210526,16.0
9.0,10.279842470270301,18.0
9.0,9.56285016129032,21.0
9.0,10.053150943396199,23.0
9.0,13.7349596054054,27.0
9.0,11.6231109394347,30.0
9.0,10.0938891290323,32.0
9.0,11.424565736770699,34.0
9.0,9.44047373480663,38.0
9.0,10.2071782611036,41.0
9.0,13.175712930107501,43.0
9.0,11.2485292382234,45.0
9.0,10.6117904139785,48.0
9.0,17.251529884253,49.0
9.0,13.247452290713301,50.0
9.0,8.47537740952381,51.0
10.0,6.137877532051281,5.0
10.0,6.640166734328361,10.0
10.0,7.06687647234679,16.0
10.0,7.098249023952099,18.0
10.0,7.00410713043478,21.0
10.0,7.02843804166667,23.0
10.0,10.7301620538922,27.0
10.0,8.38643686696562,30.0
10.0,7.30571814605067,32.0
10.0,7.84488708656716,34.0
10.0,6.12203670833333,38.0
10.0,8.10383469448584,41.0
10.0,9.59015755223881,43.0
10.0,8.421723875,45.0
10.0,7.8621129166666694,48.0
10.0,12.688596423248901,49.0
10.0,9.87472195833333,50.0
10.0,6.078400833333331,51.0
11.0,7.02001708333333,5.0
11.0,7.475841573948441,10.0
11.0,8.22063363364993,16.0
11.0,8.00706042718447,18.0
11.0,7.32736971505376,21.0
11.0,7.677140716981129,23.0
11.0,11.2988267628866,27.0
11.0,9.311921071332439,30.0
11.0,8.11238615384615,32.0
11.0,8.62837679245283,34.0
11.0,7.119263647696481,38.0
11.0,8.51045262365591,41.0
11.0,9.604118040705561,43.0
11.0,8.73932488709677,45.0
11.0,7.84734537096774,48.0
11.0,12.3826117634409,49.0
11.0,9.182235282051279,50.0
11.0,6.71065158490566,51.0
12.0,5.29906633048433,5.0
12.0,5.684677849582171,10.0
12.0,5.5293685625879005,16.0
12.0,6.025445015290519,18.0
12.0,5.401662,21.0
12.0,5.473827061111111,23.0
12.0,9.57038279329609,27.0
12.0,7.39819466666667,30.0
12.0,6.02685436111111,32.0
12.0,5.94825875,34.0
12.0,4.91659432869081,38.0
12.0,6.714208705555559,41.0
12.0,6.39083978859527,43.0
12.0,6.08044227777778,45.0
12.0,5.598151027777781,48.0
12.0,8.25396817777778,49.0
12.0,7.34030736578581,50.0
12.0,4.559974455555559,51.0
1.0,6.88972315702479,5.0
1.0,7.20498182795699,10.0
1.0,7.824010102981029,16.0
1.0,7.96503769054441,18.0
1.0,7.30178580645161,21.0
1.0,7.35177172543742,23.0
1.0,10.5950470769231,27.0
1.0,9.017397048543689,30.0
1.0,7.78718861290323,32.0
1.0,8.39290493548387,34.0
1.0,7.411964140939599,38.0
1.0,8.98479211827957,41.0
1.0,10.2826485114401,43.0
1.0,9.0933508655914,45.0
1.0,8.5132184516129,48.0
1.0,13.0844406075269,49.0
1.0,10.078110490565999,50.0
1.0,6.21688979032258,51.0
2.0,5.9546893,5.0
2.0,6.20905327777778,10.0
2.0,6.83772537373737,16.0
2.0,7.057281986053,18.0
2.0,5.961540205841451,21.0
2.0,6.08115678333333,23.0
2.0,8.52161355294118,27.0
2.0,7.36014274264706,30.0
2.0,6.321655735583691,32.0
2.0,7.02887073913043,34.0
2.0,5.805352628331,38.0
2.0,7.2760150696378805,41.0
2.0,8.26043947148818,43.0
2.0,7.61805823333333,45.0
2.0,6.9349909222222195,48.0
2.0,10.5182362833333,49.0
2.0,8.04547245874126,50.0
2.0,5.29377166111111,51.0
3.0,6.5905761025641,5.0
3.0,6.93734685945946,10.0
3.0,8.17008029793103,16.0
3.0,8.16384706536857,18.0
3.0,7.06807334408602,21.0
3.0,7.38683501612903,23.0
3.0,10.2532988587896,27.0
3.0,8.73934053092006,30.0
3.0,7.33912448387097,32.0
3.0,8.294111273216691,34.0
3.0,6.85852978340366,38.0
3.0,8.71097515053764,41.0
3.0,9.693317471698109,43.0
3.0,8.492474741935482,45.0
3.0,8.097652801075268,48.0
3.0,12.789188473118301,49.0
3.0,10.2826568870968,50.0
3.0,5.997049986013991,51.0
4.0,5.63408187869362,5.0
4.0,6.07669595135135,10.0
4.0,7.617590737819031,11.0
4.0,7.046939531734839,16.0
4.0,6.877451352380951,18.0
4.0,5.587663930107531,21.0
4.0,6.206517935483871,23.0
4.0,5.52507309433962,25.0
4.0,8.795378182810369,27.0
4.0,7.79808279136691,30.0
4.0,6.65043332258065,32.0
4.0,6.96850353763441,34.0
4.0,5.6291513494623695,38.0
4.0,7.11370950537634,41.0
4.0,7.854445135935401,43.0
4.0,7.44284303225806,45.0
4.0,6.71546750471063,48.0
4.0,10.685357872455901,49.0
4.0,7.884217803499331,50.0
4.0,5.0944050356164405,51.0
5.0,5.22600692072323,5.0
5.0,5.93013629090909,10.0
5.0,6.5077166,11.0
5.0,6.99144228224583,16.0
5.0,6.660887214689269,18.0
5.0,5.5267004722222195,21.0
5.0,5.86566329902643,23.0
5.0,5.43493271766342,25.0
5.0,9.277979552447551,27.0
5.0,8.35234239490446,30.0
5.0,6.326946694444441,32.0
5.0,6.81620362622036,34.0
5.0,5.395945955555559,38.0
5.0,6.988578838888889,41.0
5.0,7.66307208333333,43.0
5.0,6.9349909222222195,45.0
5.0,6.334806255555559,48.0
5.0,10.750377051460399,49.0
5.0,8.41616093888889,50.0
5.0,4.88113625591099,51.0
6.0,4.15026482051282,5.0
6.0,4.19575324157303,10.0
6.0,4.78695673655914,11.0
6.0,5.034659894081,16.0
6.0,5.06685401630435,18.0
6.0,4.16187961827957,21.0
6.0,4.03465153225806,23.0
6.0,3.85556417204301,25.0
6.0,8.17819771583221,27.0
6.0,6.106653811732611,30.0
6.0,4.6956844139784994,32.0
6.0,5.141670449528941,34.0
6.0,3.38825852830189,38.0
6.0,5.6574954871794905,41.0
6.0,5.71318255480379,43.0
6.0,5.32975047311828,45.0
6.0,4.501385,48.0
6.0,8.5263561344086,49.0
6.0,7.34157347169811,50.0
6.0,3.36601262365591,51.0
7.0,5.2716219888888896,5.0
7.0,6.1954071416309,10.0
7.0,6.209869286908081,11.0
7.0,7.033628866385371,16.0
7.0,6.15780598275862,18.0
7.0,5.71890246666667,21.0
7.0,6.1819020666666695,23.0
7.0,5.20231495,25.0
7.0,10.3658667244755,27.0
7.0,8.635771246861921,30.0
7.0,5.95326028888889,32.0
7.0,6.8442487166666695,34.0
7.0,5.143725494444441,38.0
7.0,7.350833155555559,41.0
7.0,7.45621825312935,43.0
7.0,6.72349727777778,45.0
7.0,6.24978009444444,48.0
7.0,10.6075494777778,49.0
7.0,8.668274075104309,50.0
7.0,4.91008217777778,51.0
8.0,7.131884946236559,5.0
8.0,7.32974014647887,10.0
8.0,8.15390230832196,11.0
8.0,8.45086648543689,16.0
8.0,8.03166886027397,18.0
8.0,7.497468134408599,21.0
8.0,7.91676002153432,23.0
8.0,6.62199517631225,25.0
8.0,11.952919530726302,27.0
8.0,9.47809409959623,30.0
8.0,8.07898346236559,32.0
8.0,8.96503487483176,34.0
8.0,7.969126635294121,38.0
8.0,8.72062204576043,41.0
8.0,10.5758346505376,43.0
8.0,8.79187561827957,45.0
8.0,8.63076613978495,48.0
8.0,13.8637126344086,49.0
8.0,11.8474650566038,50.0
8.0,6.44299622580645,51.0
9.0,8.60315101763908,5.0
9.0,8.79831148717949,10.0
9.0,9.76817924864865,11.0
9.0,9.847810224358971,16.0
9.0,10.0925498651363,18.0
9.0,9.32913769892473,21.0
9.0,9.59811446774193,23.0
9.0,7.94910213297151,25.0
9.0,13.914520734103998,27.0
9.0,11.0480662264151,30.0
9.0,9.233025177419359,32.0
9.0,10.9210298950202,34.0
9.0,9.21781312365591,38.0
9.0,9.81177467741935,41.0
9.0,12.372308867924499,43.0
9.0,10.6936314871795,45.0
9.0,10.2259574139785,48.0
9.0,15.885365132075501,49.0
9.0,12.2303348802153,50.0
9.0,8.24012933333333,51.0
10.0,6.20552755167394,5.0
10.0,6.197048760806919,10.0
10.0,7.03617067435158,11.0
10.0,7.304056442503639,16.0
10.0,7.53498877419355,18.0
10.0,6.535508402298849,21.0
10.0,6.93538513218391,23.0
10.0,5.831352276258991,25.0
10.0,10.075955276411001,27.0
10.0,8.08252002902758,30.0
10.0,6.669266820143879,32.0
10.0,7.613919028735629,34.0
10.0,6.05580415517241,38.0
10.0,7.28721752298851,41.0
10.0,8.92461700294985,43.0
10.0,7.2665215,45.0
10.0,7.0987358850574696,48.0
10.0,10.5209477981073,49.0
10.0,9.76555351366907,50.0
10.0,5.75201610344828,51.0
11.0,8.30094115591398,5.0
11.0,9.09404232258064,10.0
11.0,9.969785681081081,11.0
11.0,10.269433663230199,16.0
11.0,9.60970223609227,18.0
11.0,8.62385156989247,21.0
11.0,9.37908267025572,23.0
11.0,8.27266075766017,25.0
11.0,12.311507652173901,27.0
11.0,11.103937025641,30.0
11.0,9.61103252220727,32.0
11.0,10.3270641025641,34.0
11.0,8.762881018867919,38.0
11.0,9.55763971070932,41.0
11.0,11.557980717948698,43.0
11.0,10.256337781965,45.0
11.0,9.80762593548387,48.0
11.0,14.4523886440678,49.0
11.0,11.1425789621622,50.0
11.0,8.130707795423959,51.0
12.0,6.55216542259414,5.0
12.0,6.887875036284469,10.0
12.0,7.6302048277777805,11.0
12.0,7.4752968,16.0
12.0,7.52781346835443,18.0
12.0,6.41911791111111,21.0
12.0,7.136481488888889,23.0
12.0,6.30516323119777,25.0
12.0,9.71804799399399,27.0
12.0,8.17193933239832,30.0
12.0,7.41156612777778,32.0
12.0,7.89221851188811,34.0
12.0,6.6899155166666695,38.0
12.0,7.63652407788595,41.0
12.0,8.89406948953975,43.0
12.0,7.91957957777778,45.0
12.0,7.64582556884562,48.0
12.0,10.9347930222222,49.0
12.0,8.71545517548746,50.0
12.0,6.00899172222222,51.0
1.0,6.18369985483871,5.0
1.0,6.25918595896033,10.0
1.0,7.235495396226421,11.0
1.0,6.610498075104309,16.0
1.0,6.827815088888889,18.0
1.0,5.76135736742934,21.0
1.0,5.900893946236559,23.0
1.0,5.68049343631436,25.0
1.0,9.98670658252427,27.0
1.0,7.6254157094594595,30.0
1.0,6.61102027419355,32.0
1.0,6.5215989717362,34.0
1.0,5.809824500672951,38.0
1.0,7.211909426648719,41.0
1.0,7.4200249516129,43.0
1.0,6.568149940860209,45.0
1.0,6.68708054301075,48.0
1.0,8.61867969647697,49.0
1.0,8.439232553763441,50.0
1.0,4.6825467311828,51.0
2.0,5.6173850403338,5.0
2.0,6.073177137254901,10.0
2.0,7.03339141971831,11.0
2.0,6.88131806433566,16.0
2.0,7.136372956399441,18.0
2.0,5.6331618,21.0
2.0,6.043287988888889,23.0
2.0,5.91968847910864,25.0
2.0,8.44623512727273,27.0
2.0,7.27362389850746,30.0
2.0,6.29479394444444,32.0
2.0,6.92998938333333,34.0
2.0,6.02185282222222,38.0
2.0,6.85410153361946,41.0
2.0,8.440029796940191,43.0
2.0,7.784293197202799,45.0
2.0,6.959284111111111,48.0
2.0,10.6141691030641,49.0
2.0,8.08740455865922,50.0
2.0,5.30520375,51.0
3.0,6.087356226415089,5.0
3.0,6.428113526387009,10.0
3.0,7.532682051282049,11.0
3.0,7.5014262277091905,16.0
3.0,7.59068807660739,18.0
3.0,6.225878731182799,21.0
3.0,6.655879245283019,23.0
3.0,6.110320726783309,25.0
3.0,8.972651138627189,27.0
3.0,8.11748879561043,30.0
3.0,7.02174572580645,32.0
3.0,7.776816758064519,34.0
3.0,6.610916974427989,38.0
3.0,7.53550777991747,41.0
3.0,9.472841471698109,43.0
3.0,8.56757818378378,45.0
3.0,7.84088454024557,48.0
3.0,11.776832759206801,49.0
3.0,9.516513122615802,50.0
3.0,5.74255029569892,51.0
4.0,6.6206104010767195,5.0
4.0,7.05623461937244,10.0
4.0,7.6012576972973,11.0
4.0,7.98280299421965,16.0
4.0,8.18152769273743,18.0
4.0,6.840714810810809,21.0
4.0,7.308008919354839,23.0
4.0,6.3301888150289,25.0
4.0,10.3319238974359,27.0
4.0,8.63270674114441,30.0
4.0,7.29984265410498,32.0
4.0,8.514601365591401,34.0
4.0,7.03903215053763,38.0
4.0,8.55885461290323,41.0
4.0,10.3396292054054,43.0
4.0,9.19153775806452,45.0
4.0,8.73171886021505,48.0
4.0,13.6645730215054,49.0
4.0,10.519062490566,50.0
4.0,6.12561746774194,51.0
5.0,5.57820141582734,5.0
5.0,5.92781507782673,10.0
5.0,5.62714642180775,11.0
5.0,6.53048056661992,16.0
5.0,6.66039262745098,18.0
5.0,5.853229511111111,21.0
5.0,5.61517775487465,23.0
5.0,5.2403169068150195,25.0
5.0,10.015469202797199,27.0
5.0,7.927936579465539,30.0
5.0,6.41054384444444,32.0
5.0,6.8915121980198,34.0
5.0,5.34191780806676,38.0
5.0,7.53946262222222,41.0
5.0,8.492636983240219,43.0
5.0,7.38471219270073,45.0
5.0,7.552611294117651,48.0
5.0,11.199710614742699,49.0
5.0,9.39003201111111,50.0
5.0,4.807739292134831,51.0
6.0,5.69955433009709,5.0
6.0,6.20266347148818,10.0
6.0,5.87965753846154,11.0
6.0,7.42728525,16.0
6.0,7.269924369063769,18.0
6.0,6.032270774193551,21.0
6.0,6.96919499462366,23.0
6.0,5.55043364324324,25.0
6.0,10.1183268470907,27.0
6.0,8.27890947572816,30.0
6.0,7.0597758602150495,32.0
6.0,8.18328244507042,34.0
6.0,6.3095861405405405,38.0
6.0,7.39388557894737,41.0
6.0,9.16223377358491,43.0
6.0,8.2574147294751,45.0
6.0,7.59827942045455,48.0
6.0,12.9157917209302,49.0
6.0,9.8650168655914,50.0
6.0,5.56692022043011,51.0
7.0,6.2724061037037,5.0
7.0,7.0163429189189195,10.0
7.0,6.5489651349096,11.0
7.0,7.60726673563218,16.0
7.0,7.441560158865251,18.0
7.0,6.705634638888889,21.0
7.0,7.64593325615051,23.0
7.0,6.1330921564245795,25.0
7.0,11.1766183231198,27.0
7.0,8.63656920872274,30.0
7.0,7.7445257166666694,32.0
7.0,8.40615786111111,34.0
7.0,7.33399109117221,38.0
7.0,7.82812286666667,41.0
7.0,9.484881625698321,43.0
7.0,8.21029664156206,45.0
7.0,8.07029371924747,48.0
7.0,13.2883743222222,49.0
7.0,10.0788153666667,50.0
7.0,5.936112155555559,51.0
8.0,5.52471144324324,5.0
8.0,5.9912300565275896,10.0
8.0,5.758992021621621,11.0
8.0,6.83326428146143,16.0
8.0,6.498792571428571,18.0
8.0,6.05024865591398,21.0
8.0,6.91111260752688,23.0
8.0,5.43070883809524,25.0
8.0,10.062104685714301,27.0
8.0,7.88352541588156,30.0
8.0,6.47756907526882,32.0
8.0,7.133761758064519,34.0
8.0,6.115937069892469,38.0
8.0,6.9844070483871,41.0
8.0,7.83559060215054,43.0
8.0,6.8992348301886794,45.0
8.0,7.110252220430111,48.0
8.0,10.815078768817198,49.0
8.0,9.15582771900826,50.0
8.0,5.17002390860215,51.0
9.0,6.04162451485149,5.0
9.0,6.1966155884773695,10.0
9.0,6.011090943396231,11.0
9.0,6.94535174965229,16.0
9.0,6.820781461012309,18.0
9.0,6.56367050210379,21.0
9.0,7.40273852688172,23.0
9.0,5.39883538461538,25.0
9.0,10.634608494623699,27.0
9.0,8.364042422611039,30.0
9.0,7.2066067027027,32.0
9.0,7.644554641509429,34.0
9.0,6.72303630645161,38.0
9.0,8.114782880215339,41.0
9.0,8.875716872139972,43.0
9.0,8.04384359945873,45.0
9.0,8.02850710215054,48.0
9.0,11.811440371466999,49.0
9.0,9.15336430686406,50.0
9.0,5.66996220188425,51.0
10.0,4.85693403874814,5.0
10.0,5.394772125,10.0
10.0,5.05716825,11.0
10.0,5.92303713173653,16.0
10.0,5.98625745454545,18.0
10.0,4.89563895833333,21.0
10.0,6.06768325,23.0
10.0,4.97451758787879,25.0
10.0,8.79913591666667,27.0
10.0,7.25427283333333,30.0
10.0,5.92228550750751,32.0
10.0,6.04854470833333,34.0
10.0,5.36338491666667,38.0
10.0,5.90232625,41.0
10.0,6.97964965868263,43.0
10.0,6.46620073919523,45.0
10.0,6.154955,48.0
10.0,9.1563296,49.0
10.0,7.29842577434312,50.0
10.0,4.49602620833333,51.0
11.0,5.81867960063391,5.0
11.0,6.68500617204301,10.0
11.0,6.37577766037736,11.0
11.0,7.29972499346405,16.0
11.0,7.310083290322581,18.0
11.0,6.0873380872093,21.0
11.0,7.64543993010753,23.0
11.0,6.1442868064516105,25.0
11.0,9.31247120114942,27.0
11.0,8.058684328317371,30.0
11.0,7.0118094051144,32.0
11.0,7.9403932631578895,34.0
11.0,7.00999095698925,38.0
11.0,7.00211597846568,41.0
11.0,8.37700142473118,43.0
11.0,7.650190788694481,45.0
11.0,7.519594758064519,48.0
11.0,10.7397099569892,49.0
11.0,8.5000807688172,50.0
11.0,6.008761236559139,51.0
12.0,5.40488174687065,5.0
12.0,5.42952771666667,10.0
12.0,5.404927159379411,11.0
12.0,5.73033455555556,16.0
12.0,6.25621064444444,18.0
12.0,4.97224416111111,21.0
12.0,6.153321844444441,23.0
12.0,4.913654705555559,25.0
12.0,8.07034025,27.0
12.0,7.61898075949367,30.0
12.0,6.07686975,32.0
12.0,6.40982933888889,34.0
12.0,5.81750423333333,38.0
12.0,5.964808622720901,41.0
12.0,6.83087186091794,43.0
12.0,6.971825223922111,45.0
12.0,6.346238344444441,48.0
12.0,8.836290205555551,49.0
12.0,6.54772891111111,50.0
12.0,4.78790172777778,51.0
1.0,6.92425029032258,5.0
1.0,7.20982202688172,10.0
1.0,7.1150924193548395,11.0
1.0,8.14882061827957,16.0
1.0,8.29817532795699,18.0
1.0,6.93738797311828,21.0
1.0,8.02297544623656,23.0
1.0,6.65043332258065,25.0
1.0,9.92586508064516,27.0
1.0,8.6300746827957,30.0
1.0,7.538955553763441,32.0
1.0,8.19030803763441,34.0
1.0,7.6779384086021505,38.0
1.0,8.2605810095498,41.0
1.0,9.89764317647059,43.0
1.0,8.65004823306233,45.0
1.0,8.741399258064519,48.0
1.0,11.823914516129,49.0
1.0,9.421101478494618,50.0
1.0,6.15120137634409,51.0
2.0,5.3673657333333304,5.0
2.0,5.3673657333333304,10.0
2.0,5.46882552222222,11.0
2.0,6.181461501976281,16.0
2.0,6.396968238888889,18.0
2.0,5.08870856666667,21.0
2.0,5.84348282058414,23.0
2.0,5.15444307777778,25.0
2.0,7.47839873157163,27.0
2.0,6.50889717385257,30.0
2.0,5.56515359109875,32.0
2.0,5.92719623922114,34.0
2.0,5.820586842837269,38.0
2.0,6.870535,41.0
2.0,7.05983163838665,43.0
2.0,6.5155761611111105,45.0
2.0,6.33694977222222,48.0
2.0,8.60217836065574,49.0
2.0,7.18647501529903,50.0
2.0,4.5792661055555595,51.0
3.0,6.74447147311828,5.0
3.0,7.048712548387099,10.0
3.0,6.75276895698925,11.0
3.0,8.502972092526692,16.0
3.0,8.397745134408598,18.0
3.0,6.6227750430107495,21.0
3.0,8.121162338709679,23.0
3.0,6.3048816473755,25.0
3.0,9.66380288172043,27.0
3.0,8.61624554301075,30.0
3.0,7.35917673655914,32.0
3.0,8.44851371197847,34.0
3.0,7.723574569892469,38.0
3.0,8.96921930434783,41.0
3.0,10.3849925215054,43.0
3.0,9.113205825033651,45.0
3.0,9.147284510752689,48.0
3.0,13.3098555860215,49.0
3.0,9.85810229569893,50.0
3.0,6.5515549731182805,51.0
4.0,5.27634871794872,5.0
4.0,5.788534981132081,10.0
4.0,5.61104486792453,11.0
4.0,6.78401387886945,16.0
4.0,7.088664430686411,18.0
4.0,5.20152309607578,21.0
4.0,6.793850075471701,23.0
4.0,5.107192005464481,25.0
4.0,8.138324059219379,27.0
4.0,7.53615333333333,30.0
4.0,6.4042746344085995,32.0
4.0,7.37922898924731,34.0
4.0,6.44233645283019,38.0
4.0,6.978875392473121,41.0
4.0,8.42800709433962,43.0
4.0,7.54310429569892,45.0
4.0,6.1820053686747,48.0
4.0,10.917028603773598,49.0
4.0,8.100066377358491,50.0
4.0,5.449912820512821,51.0
5.0,5.83965390555556,5.0
5.0,6.40982933888889,10.0
5.0,6.17975855,11.0
5.0,7.21936413333333,16.0
5.0,6.988578838888889,18.0
5.0,5.97398095,21.0
5.0,6.88854806111111,23.0
5.0,5.41675044134078,25.0
5.0,9.883040844444439,27.0
5.0,8.44474116111111,30.0
5.0,6.574880122222219,32.0
5.0,6.887833555555559,34.0
5.0,6.21762734444444,38.0
5.0,7.74881275,41.0
5.0,8.27183081666667,43.0
5.0,7.27581007222222,45.0
5.0,6.4799965592233,48.0
5.0,10.819081744144098,49.0
5.0,8.884162077777779,50.0
5.0,5.20017143333333,51.0
6.0,5.07529430107527,5.0
6.0,5.031732510752691,10.0
6.0,4.95014058602151,11.0
6.0,6.0917360752688205,16.0
6.0,6.01290997849462,18.0
6.0,5.18938470430108,21.0
6.0,6.223112903225809,23.0
6.0,4.49377897311828,25.0
6.0,9.35195577956989,27.0
6.0,7.65166304301075,30.0
6.0,5.57934584964539,32.0
6.0,6.40356867132867,34.0
6.0,5.43139465053763,38.0
6.0,6.906272408602151,41.0
6.0,7.8224529193548396,43.0
6.0,7.14620798387097,45.0
6.0,6.799938794078059,48.0
6.0,10.7811973763441,49.0
6.0,8.36040645698925,50.0
6.0,4.775893424731179,51.0
7.0,8.40615786111111,5.0
7.0,8.66766689444444,10.0
7.0,8.04390354444444,11.0
7.0,9.67654873888889,16.0
7.0,9.578661477777779,18.0
7.0,9.455766522222222,21.0
7.0,10.0173678888889,23.0
7.0,7.30224677777778,25.0
7.0,14.376566283333302,27.0
7.0,10.9076418111111,30.0
7.0,9.555797300000002,32.0
7.0,10.9912389611111,34.0
7.0,9.52364455,38.0
7.0,11.76147595,41.0
7.0,14.0779029611111,43.0
7.0,11.733610233333302,45.0
7.0,12.429538644444401,48.0
7.0,19.7432175111111,49.0
7.0,14.7595412611111,50.0
7.0,8.210383338888889,51.0
8.0,5.885681892473121,5.0
8.0,6.336039090174969,10.0
8.0,5.724572413978491,11.0
8.0,7.200833086021509,16.0
8.0,6.75553478494624,18.0
8.0,6.5474062311828,21.0
8.0,7.352262166666669,23.0
8.0,5.408576569892469,25.0
8.0,11.765497360230501,27.0
